fixture_foundation_id,instance_index,class_path,x_cm,y_cm,z_cm,east_m,north_m,origin_elevation_m,foundation_height_m,top_elevation_m,quat_x,quat_y,quat_z,quat_w,scale_x,scale_y,scale_z,recipe_path,save_build,terrain_elevation_m,terrain_provenance_code,terrain_provenance_name,top_clearance_m,is_component_edge,is_ground_surface_sample,is_cliff_or_overhead_top_surface
fnd_0172,694,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-31199.99999513282,-500.0,-1672.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.699999809265137,1,landscape,3.6999998092651367,False,True,False
fnd_0173,695,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-31199.99999513282,-500.0,-1680.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,False,True,False
fnd_0174,696,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-31199.99999513282,-500.0,-1688.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.800000190734863,1,landscape,3.8000001907348633,False,True,False
fnd_0175,697,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-31199.99999513282,-500.0,-1696.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.599999904632568,1,landscape,3.5999999046325684,False,True,False
fnd_0176,698,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-31199.99999513282,-500.0,-1704.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.5,1,landscape,3.5,False,True,False
fnd_0177,699,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-31199.99999513282,-500.0,-1712.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,True,True,False
fnd_0178,700,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-30399.99999513282,-500.0,-1648.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.699999809265137,1,landscape,2.6999998092651367,False,True,False
fnd_0179,701,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-30399.99999513282,-500.0,-1656.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,False,True,False
fnd_0180,702,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-30399.99999513282,-500.0,-1664.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,False,True,False
fnd_0181,703,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-30399.99999513282,-500.0,-1672.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.5,1,landscape,3.5,False,True,False
fnd_0182,704,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-30399.99999513282,-500.0,-1680.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,False,True,False
fnd_0183,705,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-30399.99999513282,-500.0,-1688.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.5,1,landscape,3.5,False,True,False
fnd_0184,706,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-30399.99999513282,-500.0,-1696.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.699999809265137,1,landscape,3.6999998092651367,False,True,False
fnd_0185,707,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-30399.99999513282,-500.0,-1704.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.300000190734863,1,landscape,3.3000001907348633,False,True,False
fnd_0186,708,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-30399.99999513282,-500.0,-1712.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,True,True,False
fnd_0187,709,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-29599.99999513282,-500.0,-1648.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.800000190734863,1,landscape,2.8000001907348633,True,True,False
fnd_0188,710,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-29599.99999513282,-500.0,-1656.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.0,1,landscape,3.0,True,True,False
fnd_0189,711,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-29599.99999513282,-500.0,-1664.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,False,True,False
fnd_0190,712,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-29599.99999513282,-500.0,-1672.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.800000190734863,1,landscape,2.8000001907348633,False,True,False
fnd_0191,713,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-29599.99999513282,-500.0,-1680.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.800000190734863,1,landscape,2.8000001907348633,False,True,False
fnd_0192,714,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-29599.99999513282,-500.0,-1688.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.800000190734863,1,landscape,2.8000001907348633,False,True,False
fnd_0193,715,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-29599.99999513282,-500.0,-1696.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,False,True,False
fnd_0194,716,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-29599.99999513282,-500.0,-1704.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,False,True,False
fnd_0195,717,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-29599.99999513282,-500.0,-1712.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.0,1,landscape,3.0,True,True,False
fnd_0196,718,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-28799.99999513282,-500.0,-1664.0,287.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.800000190734863,1,landscape,2.8000001907348633,True,True,False
fnd_0197,719,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-28799.99999513282,-500.0,-1672.0,287.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.099999904632568,1,landscape,3.0999999046325684,False,True,False
fnd_0198,720,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-28799.99999513282,-500.0,-1680.0,287.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.0,1,landscape,3.0,False,True,False
fnd_0199,721,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-28799.99999513282,-500.0,-1688.0,287.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.0,1,landscape,3.0,False,True,False
fnd_0200,722,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-28799.99999513282,-500.0,-1696.0,287.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,False,True,False
fnd_0201,723,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-28799.99999513282,-500.0,-1704.0,287.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,False,True,False
fnd_0202,724,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-28799.99999513282,-500.0,-1712.0,287.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,True,True,False
fnd_0203,725,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-27999.99999513282,-500.0,-1664.0,279.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.199999809265137,1,landscape,2.1999998092651367,True,True,False
fnd_0204,726,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-27999.99999513282,-500.0,-1672.0,279.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.400000095367432,1,landscape,2.4000000953674316,False,True,False
fnd_0205,727,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-27999.99999513282,-500.0,-1680.0,279.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.599999904632568,1,landscape,2.5999999046325684,True,True,False
fnd_0206,728,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-27999.99999513282,-500.0,-1688.0,279.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.800000190734863,1,landscape,2.8000001907348633,True,True,False
fnd_0207,729,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-27999.99999513282,-500.0,-1696.0,279.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,True,True,False
fnd_0208,730,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-27999.99999513282,-500.0,-1704.0,279.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,True,True,False
fnd_0209,731,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-27999.99999513282,-500.0,-1712.0,279.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,True,True,False
fnd_0210,732,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-27199.99999513282,-500.0,-1672.0,271.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.099999904632568,1,landscape,2.0999999046325684,True,True,False
fnd_0211,733,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-27199.99999513282,-500.0,-1664.0,271.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.0,1,landscape,2.0,True,True,False
fnd_0212,734,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-26399.99999513282,-500.0,-1664.0,263.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.0,1,landscape,2.0,True,True,False
fnd_0213,735,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-26399.99999513282,-500.0,-1672.0,263.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.0,1,landscape,2.0,True,True,False
fnd_0214,736,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-160800.0,-35199.99999513282,-500.0,-1608.0,351.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,True,True,False
fnd_0215,737,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-161600.0,-35199.99999513282,-500.0,-1616.0,351.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.800000190734863,1,landscape,2.8000001907348633,True,True,False
fnd_0216,738,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-35199.99999513282,-500.0,-1624.0,351.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.699999809265137,1,landscape,2.6999998092651367,True,True,False
fnd_0217,739,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-35199.99999513282,-500.0,-1632.0,351.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.0,1,landscape,3.0,True,True,False
fnd_0218,740,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-35199.99999513282,-500.0,-1640.0,351.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.199999809265137,1,landscape,3.1999998092651367,True,True,False
fnd_0219,741,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-35199.99999513282,-500.0,-1648.0,351.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.199999809265137,1,landscape,3.1999998092651367,True,True,False
fnd_0220,742,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-35199.99999513282,-500.0,-1656.0,351.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,True,True,False
fnd_0221,758,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-151200.0,-31999.99999513282,-500.0,-1512.0,319.9999999513282,-5.0,4.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.099999904632568,1,landscape,3.0999999046325684,True,True,False
