recipe_id,display_name,is_alternate,manufacturing_duration_sec,manual_manufacturing_multiplier,gameplay_tags,full_name,producer_count,game_build_id,source_id
Recipe_PureAluminumIngot_C,Alternate: Pure Aluminum Ingot,true,2.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_PureAluminumIngot.Recipe_PureAluminumIngot_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_PolymerResin_C,Alternate: Polymer Resin,true,6.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_PolymerResin.Recipe_Alternate_PolymerResin_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_PlasticSmartPlating_C,Alternate: Plastic Smart Plating,true,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_PlasticSmartPlating.Recipe_Alternate_PlasticSmartPlating_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_HighSpeedWiring_C,Alternate: Automated Speed Wiring,true,32.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_HighSpeedWiring.Recipe_Alternate_HighSpeedWiring_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_HeavyOilResidue_C,Alternate: Heavy Oil Residue,true,6.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_HeavyOilResidue.Recipe_Alternate_HeavyOilResidue_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_HeavyFlexibleFrame_C,Alternate: Heavy Flexible Frame,true,16.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_HeavyFlexibleFrame.Recipe_Alternate_HeavyFlexibleFrame_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_FusedWire_C,Alternate: Fused Wire,true,20.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_FusedWire.Recipe_Alternate_FusedWire_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_FlexibleFramework_C,Alternate: Flexible Framework,true,16.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_FlexibleFramework.Recipe_Alternate_FlexibleFramework_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_ElectrodeCircuitBoard_C,Alternate: Electrode Circuit Board,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_ElectrodeCircuitBoard.Recipe_Alternate_ElectrodeCircuitBoard_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_ElectroAluminumScrap_C,Alternate: Electrode Aluminum Scrap,true,4.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_ElectroAluminumScrap.Recipe_Alternate_ElectroAluminumScrap_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_DilutedPackagedFuel_C,Alternate: Diluted Packaged Fuel,true,2.0,1.000000,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_DilutedPackagedFuel.Recipe_Alternate_DilutedPackagedFuel_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CopperRotor_C,Alternate: Copper Rotor,true,16.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_CopperRotor.Recipe_Alternate_CopperRotor_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CopperAlloyIngot_C,Alternate: Copper Alloy Ingot,true,6.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_CopperAlloyIngot.Recipe_Alternate_CopperAlloyIngot_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CokeSteelIngot_C,Alternate: Coke Steel Ingot,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_CokeSteelIngot.Recipe_Alternate_CokeSteelIngot_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CoatedIronPlate_C,Alternate: Coated Iron Plate,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_CoatedIronPlate.Recipe_Alternate_CoatedIronPlate_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CoatedIronCanister_C,Alternate: Coated Iron Canister,true,4.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_CoatedIronCanister.Recipe_Alternate_CoatedIronCanister_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CoatedCable_C,Alternate: Coated Cable,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_CoatedCable.Recipe_Alternate_CoatedCable_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_BoltedFrame_C,Alternate: Bolted Frame,true,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_BoltedFrame.Recipe_Alternate_BoltedFrame_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_AdheredIronPlate_C,Alternate: Adhered Iron Plate,true,16.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_AdheredIronPlate.Recipe_Alternate_AdheredIronPlate_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_RocketFuel_Nitro_C,Alternate: Nitro Rocket Fuel,true,2.4,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Alt_Tier9/Recipe_Alternate_RocketFuel_Nitro.Recipe_Alternate_RocketFuel_Nitro_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_IonizedFuel_Dark_C,Alternate: Dark-Ion Fuel,true,3.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Alt_Tier9/Recipe_Alternate_IonizedFuel_Dark.Recipe_Alternate_IonizedFuel_Dark_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Diamond_Turbo_C,Alternate: Turbo Diamonds,true,3.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Alt_Tier9/Recipe_Alternate_Diamond_Turbo.Recipe_Alternate_Diamond_Turbo_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Diamond_Pink_C,Alternate: Pink Diamonds,true,4.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Alt_Tier9/Recipe_Alternate_Diamond_Pink.Recipe_Alternate_Diamond_Pink_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Diamond_Petroleum_C,Alternate: Petroleum Diamonds,true,2.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Alt_Tier9/Recipe_Alternate_Diamond_Petroleum.Recipe_Alternate_Diamond_Petroleum_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Diamond_OilBased_C,Alternate: Oil-Based Diamonds,true,3.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Alt_Tier9/Recipe_Alternate_Diamond_OilBased.Recipe_Alternate_Diamond_OilBased_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Diamond_Cloudy_C,Alternate: Cloudy Diamonds,true,3.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Alt_Tier9/Recipe_Alternate_Diamond_Cloudy.Recipe_Alternate_Diamond_Cloudy_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_DarkMatter_Trap_C,Alternate: Dark Matter Trap,true,2.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Alt_Tier9/Recipe_Alternate_DarkMatter_Trap.Recipe_Alternate_DarkMatter_Trap_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_DarkMatter_Crystallization_C,Alternate: Dark Matter Crystallization,true,3.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Alt_Tier9/Recipe_Alternate_DarkMatter_Crystallization.Recipe_Alternate_DarkMatter_Crystallization_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Fireworks_01_C,Sweet Fireworks,false,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Events/Christmas/Fireworks/Recipe_Fireworks_01.Recipe_Fireworks_01_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Fireworks_02_C,Fancy Fireworks,false,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Events/Christmas/Fireworks/Recipe_Fireworks_02.Recipe_Fireworks_02_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Fireworks_03_C,Sparkly Fireworks,false,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Events/Christmas/Fireworks/Recipe_Fireworks_03.Recipe_Fireworks_03_C,1,docs_a81d250e96aa,local_game_docs_en_us
