recipe_id,display_name,building_class,building_display_name,produced_amount,ingredient_count,gameplay_tags,full_name,game_build_id,source_id
Recipe_QuarterPipeMiddle_Concrete_8x2_C,Half Foundation (2 m),Desc_QuarterPipeMiddle_Concrete_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeMiddle_Concrete_8x2.Recipe_QuarterPipeMiddle_Concrete_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Concrete_8x4_C,Half Foundation (4 m),Desc_QuarterPipeMiddle_Concrete_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeMiddle_Concrete_8x4.Recipe_QuarterPipeMiddle_Concrete_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Ficsit_4x1_C,Half Foundation (1 m),Desc_QuarterPipeMiddle_Ficsit_4x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/FicsitSet/Recipe_QuarterPipeMiddle_Ficsit_4x1.Recipe_QuarterPipeMiddle_Ficsit_4x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Ficsit_4x2_C,Half Foundation (2 m),Desc_QuarterPipeMiddle_Ficsit_4x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/FicsitSet/Recipe_QuarterPipeMiddle_Ficsit_4x2.Recipe_QuarterPipeMiddle_Ficsit_4x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Ficsit_4x4_C,Half Foundation (4 m),Desc_QuarterPipeMiddle_Ficsit_4x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/FicsitSet/Recipe_QuarterPipeMiddle_Ficsit_4x4.Recipe_QuarterPipeMiddle_Ficsit_4x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Grip_8x1_C,Half Foundation (1 m),Desc_QuarterPipeMiddle_Grip_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeMiddle_Grip_8x1.Recipe_QuarterPipeMiddle_Grip_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Grip_8x2_C,Half Foundation (2 m),Desc_QuarterPipeMiddle_Grip_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeMiddle_Grip_8x2.Recipe_QuarterPipeMiddle_Grip_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Grip_8x4_C,Half Foundation (4 m),Desc_QuarterPipeMiddle_Grip_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeMiddle_Grip_8x4.Recipe_QuarterPipeMiddle_Grip_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_PolishedConcrete_8x1_C,Half Foundation (1 m),Desc_QuarterPipeMiddle_PolishedConcrete_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeMiddle_PolishedConcrete_8x1.Recipe_QuarterPipeMiddle_PolishedConcrete_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_PolishedConcrete_8x2_C,Half Foundation (2 m),Desc_QuarterPipeMiddle_PolishedConcrete_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeMiddle_PolishedConcrete_8x2.Recipe_QuarterPipeMiddle_PolishedConcrete_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_PolishedConcrete_8x4_C,Half Foundation (4 m),Desc_QuarterPipeMiddle_PolishedConcrete_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeMiddle_PolishedConcrete_8x4.Recipe_QuarterPipeMiddle_PolishedConcrete_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeOutCorner_Asphalt_8x4_C,Outer Corner Quarter Pipe,Desc_QuarterPipeOutCorner_Asphalt_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeOutCorner_Asphalt_8x4.Recipe_QuarterPipeOutCorner_Asphalt_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeOutCorner_ConcretePolished_8x4_C,Outer Corner Quarter Pipe,Desc_QuarterPipeOutCorner_ConcretePolished_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeOutCorner_ConcretePolished_8x4.Recipe_QuarterPipeOutCorner_ConcretePolished_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeOutCorner_Concrete_8x4_C,Outer Corner Quarter Pipe,Desc_QuarterPipeOutCorner_Concrete_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeOutCorner_Concrete_8x4.Recipe_QuarterPipeOutCorner_Concrete_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeOutCorner_Grip_8x4_C,Outer Corner Quarter Pipe,Desc_QuarterPipeOutCorner_Grip_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeOutCorner_Grip_8x4.Recipe_QuarterPipeOutCorner_Grip_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipe_02_C,Inverted Quarter Pipe,Desc_QuarterPipe_02_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_QuarterPipe_02.Recipe_QuarterPipe_02_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipe_Asphalt_8x4_C,Quarter Pipe,Desc_QuarterPipe_Asphalt_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipe_Asphalt_8x4.Recipe_QuarterPipe_Asphalt_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipe_C,Quarter Pipe,Desc_QuarterPipe_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_QuarterPipe.Recipe_QuarterPipe_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipe_ConcretePolished_8x4_C,Quarter Pipe,Desc_QuarterPipe_ConcretePolished_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipe_ConcretePolished_8x4.Recipe_QuarterPipe_ConcretePolished_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipe_Concrete_8x4_C,Quarter Pipe,Desc_QuarterPipe_Concrete_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipe_Concrete_8x4.Recipe_QuarterPipe_Concrete_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipe_Grip_8x4_C,Quarter Pipe,Desc_QuarterPipe_Grip_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipe_Grip_8x4.Recipe_QuarterPipe_Grip_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RadarTower_C,Radar Tower,Desc_RadarTower_C,,1,4,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_RadarTower.Recipe_RadarTower_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Railing_01_C,Modern Railing,Desc_Railing_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Fence/Recipe_Railing_01.Recipe_Railing_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RailroadBlockSignal_C,Block Signal,Desc_RailroadBlockSignal_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Factory/Train/Signal/Recipe_RailroadBlockSignal.Recipe_RailroadBlockSignal_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RailroadEndStop_C,Buffer Stop,Desc_RailroadEndStop_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Factory/Train/EndStop/Recipe_RailroadEndStop.Recipe_RailroadEndStop_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RailroadPathSignal_C,Path Signal,Desc_RailroadPathSignal_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Factory/Train/Signal/Recipe_RailroadPathSignal.Recipe_RailroadPathSignal_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RailroadTrack_C,Railway,Desc_RailroadTrack_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_RailroadTrack.Recipe_RailroadTrack_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_8x1_C,Double Ramp (2 m),Desc_RampDouble_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_RampDouble_8x1.Recipe_RampDouble_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Asphalt_8x1_C,Double Ramp (2 m),Desc_RampDouble_Asphalt_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_RampDouble_Asphalt_8x1.Recipe_RampDouble_Asphalt_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Asphalt_8x2_C,Double Ramp (4 m),Desc_RampDouble_Asphalt_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_RampDouble_Asphalt_8x2.Recipe_RampDouble_Asphalt_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Asphalt_8x4_C,Double Ramp (8 m),Desc_RampDouble_Asphalt_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_RampDouble_Asphalt_8x4.Recipe_RampDouble_Asphalt_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_C,Double Ramp (4 m),Desc_RampDouble_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_RampDouble.Recipe_RampDouble_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Concrete_8x1_C,Double Ramp (2 m),Desc_RampDouble_Concrete_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_RampDouble_Concrete_8x1.Recipe_RampDouble_Concrete_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Concrete_8x2_C,Double Ramp (4 m),Desc_RampDouble_Concrete_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_RampDouble_Concrete_8x2.Recipe_RampDouble_Concrete_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Concrete_8x4_C,Double Ramp (8 m),Desc_RampDouble_Concrete_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_RampDouble_Concrete_8x4.Recipe_RampDouble_Concrete_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Metal_8x1_C,Double Ramp (2 m),Desc_RampDouble_Metal_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_RampDouble_Metal_8x1.Recipe_RampDouble_Metal_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Metal_8x2_C,Double Ramp (4 m),Desc_RampDouble_Metal_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_RampDouble_Metal_8x2.Recipe_RampDouble_Metal_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Metal_8x4_C,Double Ramp (8 m),Desc_RampDouble_Metal_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_RampDouble_Metal_8x4.Recipe_RampDouble_Metal_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Polished_8x1_C,Double Ramp (2 m),Desc_RampDouble_Polished_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_RampDouble_Polished_8x1.Recipe_RampDouble_Polished_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Polished_8x2_C,Double Ramp (4 m),Desc_RampDouble_Polished_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_RampDouble_Polished_8x2.Recipe_RampDouble_Polished_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampDouble_Polished_8x4_C,Double Ramp (8 m),Desc_RampDouble_Polished_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_RampDouble_Polished_8x4.Recipe_RampDouble_Polished_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampInverted_8x1_C,Inverted Ramp (1 m),Desc_RampInverted_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_RampInverted_8x1.Recipe_RampInverted_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampInverted_8x1_Corner_01_C,Inverted Up Corner (1 m),Desc_RampInverted_8x1_Corner_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_RampInverted_8x1_Corner_01.Recipe_RampInverted_8x1_Corner_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampInverted_8x1_Corner_02_C,Inverted Down Corner (1 m),Desc_RampInverted_8x1_Corner_02_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_RampInverted_8x1_Corner_02.Recipe_RampInverted_8x1_Corner_02_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampInverted_8x2_01_C,Inverted Ramp (2 m),Desc_RampInverted_8x2_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_RampInverted_8x2_01.Recipe_RampInverted_8x2_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampInverted_8x2_Corner_01_C,Inverted Up Corner (2 m),Desc_RampInverted_8x2_Corner_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_RampInverted_8x2_Corner_01.Recipe_RampInverted_8x2_Corner_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampInverted_8x2_Corner_02_C,Inverted Down Corner (2 m),Desc_RampInverted_8x2_Corner_02_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_RampInverted_8x2_Corner_02.Recipe_RampInverted_8x2_Corner_02_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampInverted_8x4_Corner_01_C,Inverted Up Corner (4 m),Desc_RampInverted_8x4_Corner_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_RampInverted_8x4_Corner_01.Recipe_RampInverted_8x4_Corner_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_RampInverted_8x4_Corner_02_C,Inverted Down Corner (4 m),Desc_RampInverted_8x4_Corner_02_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_RampInverted_8x4_Corner_02.Recipe_RampInverted_8x4_Corner_02_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_8x1_01_C,Ramp (1 m),Desc_Ramp_8x1_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_8x1_01.Recipe_Ramp_8x1_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_8x2_01_C,Ramp (2 m),Desc_Ramp_8x2_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_8x2_01.Recipe_Ramp_8x2_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_8x4_01_C,Ramp (4 m),Desc_Ramp_8x4_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_8x4_01.Recipe_Ramp_8x4_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_8x4_Inverted_01_C,Inverted Ramp (4 m),Desc_Ramp_8x4_Inverted_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_8x4_Inverted_01.Recipe_Ramp_8x4_Inverted_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_8x8x8_C,Double Ramp (8 m),Desc_Ramp_8x8x8_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_8x8x8.Recipe_Ramp_8x8x8_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Asphalt_8x1_C,Ramp (1 m),Desc_Ramp_Asphalt_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_Ramp_Asphalt_8x1.Recipe_Ramp_Asphalt_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Asphalt_8x2_C,Ramp (2 m),Desc_Ramp_Asphalt_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_Ramp_Asphalt_8x2.Recipe_Ramp_Asphalt_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Asphalt_8x4_C,Ramp (4 m),Desc_Ramp_Asphalt_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_Ramp_Asphalt_8x4.Recipe_Ramp_Asphalt_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Concrete_8x1_C,Ramp (1 m),Desc_Ramp_Concrete_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_Ramp_Concrete_8x1.Recipe_Ramp_Concrete_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Concrete_8x2_C,Ramp (2 m),Desc_Ramp_Concrete_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_Ramp_Concrete_8x2.Recipe_Ramp_Concrete_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Concrete_8x4_C,Ramp (4 m),Desc_Ramp_Concrete_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_Ramp_Concrete_8x4.Recipe_Ramp_Concrete_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Diagonal_8x1_01_C,Down Corner Ramp (1 m),Desc_Ramp_Diagonal_8x1_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_Diagonal_8x1_01.Recipe_Ramp_Diagonal_8x1_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Diagonal_8x1_02_C,Up Corner Ramp (1 m),Desc_Ramp_Diagonal_8x1_02_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_Diagonal_8x1_02.Recipe_Ramp_Diagonal_8x1_02_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Diagonal_8x2_01_C,Down Corner Ramp (2 m),Desc_Ramp_Diagonal_8x2_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_Diagonal_8x2_01.Recipe_Ramp_Diagonal_8x2_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Diagonal_8x2_02_C,Up Corner Ramp (2 m),Desc_Ramp_Diagonal_8x2_02_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_Diagonal_8x2_02.Recipe_Ramp_Diagonal_8x2_02_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Diagonal_8x4_01_C,Down Corner Ramp (4 m),Desc_Ramp_Diagonal_8x4_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_Diagonal_8x4_01.Recipe_Ramp_Diagonal_8x4_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Diagonal_8x4_02_C,Up Corner Ramp (4 m),Desc_Ramp_Diagonal_8x4_02_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_Diagonal_8x4_02.Recipe_Ramp_Diagonal_8x4_02_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Asphalt_8x1_C,Down Corner Ramp (1 m),Desc_Ramp_DownCorner_Asphalt_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_Ramp_DownCorner_Asphalt_8x1.Recipe_Ramp_DownCorner_Asphalt_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Asphalt_8x2_C,Down Corner Ramp (2 m),Desc_Ramp_DownCorner_Asphalt_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_Ramp_DownCorner_Asphalt_8x2.Recipe_Ramp_DownCorner_Asphalt_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Asphalt_8x4_C,Down Corner Ramp (4 m),Desc_Ramp_DownCorner_Asphalt_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_Ramp_DownCorner_Asphalt_8x4.Recipe_Ramp_DownCorner_Asphalt_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Concrete_8x1_C,Down Corner Ramp (1 m),Desc_Ramp_DownCorner_Concrete_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_Ramp_DownCorner_Concrete_8x1.Recipe_Ramp_DownCorner_Concrete_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Concrete_8x2_C,Down Corner Ramp (2 m),Desc_Ramp_DownCorner_Concrete_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_Ramp_DownCorner_Concrete_8x2.Recipe_Ramp_DownCorner_Concrete_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Concrete_8x4_C,Down Corner Ramp (4 m),Desc_Ramp_DownCorner_Concrete_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_Ramp_DownCorner_Concrete_8x4.Recipe_Ramp_DownCorner_Concrete_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Metal_8x1_C,Down Corner Ramp (1 m),Desc_Ramp_DownCorner_Metal_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_Ramp_DownCorner_Metal_8x1.Recipe_Ramp_DownCorner_Metal_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Metal_8x2_C,Down Corner Ramp (2 m),Desc_Ramp_DownCorner_Metal_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_Ramp_DownCorner_Metal_8x2.Recipe_Ramp_DownCorner_Metal_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Metal_8x4_C,Down Corner Ramp (4 m),Desc_Ramp_DownCorner_Metal_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_Ramp_DownCorner_Metal_8x4.Recipe_Ramp_DownCorner_Metal_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Polished_8x1_C,Down Corner Ramp (1 m),Desc_Ramp_DownCorner_Polished_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_Ramp_DownCorner_Polished_8x1.Recipe_Ramp_DownCorner_Polished_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Polished_8x2_C,Down Corner Ramp (2 m),Desc_Ramp_DownCorner_Polished_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_Ramp_DownCorner_Polished_8x2.Recipe_Ramp_DownCorner_Polished_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_DownCorner_Polished_8x4_C,Down Corner Ramp (4 m),Desc_Ramp_DownCorner_Polished_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_Ramp_DownCorner_Polished_8x4.Recipe_Ramp_DownCorner_Polished_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Frame_01_C,Frame Ramp,Desc_Ramp_Frame_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_Frame_01.Recipe_Ramp_Frame_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Ramp_Frame_Inverted_01_C,Inverted Frame Ramp,Desc_Ramp_Frame_Inverted_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Ramps/Recipe_Ramp_Frame_Inverted_01.Recipe_Ramp_Frame_Inverted_01_C,docs_a81d250e96aa,local_game_docs_en_us
