schematic_id,display_name,schematic_type,tech_tier,time_to_complete_sec,dependencies_block_access,hidden_until_dependencies_met,include_in_builds,full_name,game_build_id,source_id
Schematic_2-1_C,Part Assembly,EST_Milestone,2,360.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_2-1.Schematic_2-1_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Rotor_C,Rotor,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier2/ResourceSink_Rotor.ResourceSink_Rotor_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_ReinforcedIronPlate_C,Reinforced Iron Plate,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier2/ResourceSink_ReinforcedIronPlate.ResourceSink_ReinforcedIronPlate_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Quickwire_C,Quickwire,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier2/ResourceSink_Quickwire.ResourceSink_Quickwire_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_ModularFrame_C,Modular Frame,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier2/ResourceSink_ModularFrame.ResourceSink_ModularFrame_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Mycelia_2_C,Fabric,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Mycelia_RS/Research_Mycelia_2.Research_Mycelia_2_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Fabric_C,Fabric,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier2/ResourceSink_Fabric.ResourceSink_Fabric_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_CopperSheet_C,Copper Sheet,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier2/ResourceSink_CopperSheet.ResourceSink_CopperSheet_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_2-2_C,Obstacle Clearing,EST_Milestone,2,180.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_2-2.Schematic_2-2_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Biofuel_C,Biofuel,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier2/ResourceSink_Biofuel.ResourceSink_Biofuel_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_4_1_C,AI Limiter,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_4_1.Research_Caterium_4_1_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_AILimiter_C,AI Limiter,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier2/ResourceSink_AILimiter.ResourceSink_AILimiter_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Wire_C,Wire,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier1/ResourceSink_Wire.ResourceSink_Wire_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Screw_C,Screws,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier1/ResourceSink_Screw.ResourceSink_Screw_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Rod_C,Iron Rod,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier1/ResourceSink_Rod.ResourceSink_Rod_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_QuartzCrystal_C,Quartz Crystal,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier1/ResourceSink_QuartzCrystal.ResourceSink_QuartzCrystal_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Plate_C,Iron Plate,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier1/ResourceSink_Plate.ResourceSink_Plate_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Concrete_C,Concrete,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier1/ResourceSink_Concrete.ResourceSink_Concrete_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Cable_C,Cable,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier1/ResourceSink_Cable.ResourceSink_Cable_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Biomass_C,Biomass,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier1/ResourceSink_Biomass.ResourceSink_Biomass_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_5_2_Hidden_C,Packaged Turbo Rifle Ammo,EST_Custom,3,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_5_2_Hidden.Research_Sulfur_5_2_Hidden_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_5_2_C,Turbo Rifle Ammo,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_5_2.Research_Sulfur_5_2_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_RifleAmmoTurbo_C,Turbo Rifle Ammo Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_RifleAmmoTurbo.ResourceSink_RifleAmmoTurbo_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_6_3_C,Bullet Guidance System,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_6_3.Research_Caterium_6_3_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_RifleAmmoHoming_C,Homing Rifle Ammo Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_RifleAmmoHoming.ResourceSink_RifleAmmoHoming_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_3_2_C,Stun Rebar,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_3_2.Research_Caterium_3_2_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_RebarStun_C,Stun Rebar Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_RebarStun.ResourceSink_RebarStun_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Quartz_2_1_C,Shatter Rebar,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Quartz_RS/Research_Quartz_2_1.Research_Quartz_2_1_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_RebarShatter_C,Shatter Rebar Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_RebarShatter.ResourceSink_RebarShatter_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_4_2_C,Explosive Rebar,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_4_2.Research_Sulfur_4_2_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_RebarExplosive_C,Explosive Rebar Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_RebarExplosive.ResourceSink_RebarExplosive_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_7-3_C,Hazmat Suit,EST_Milestone,7,300.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_7-3.Schematic_7-3_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_RadiationFilters_C,Radiation Filters,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_RadiationFilters.ResourceSink_RadiationFilters_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Quartz_3_4_C,Explosive Resonance Application,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Quartz_RS/Research_Quartz_3_4.Research_Quartz_3_4_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_NobeliskPulse_C,Pulse Nobelisk Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_NobeliskPulse.ResourceSink_NobeliskPulse_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Mycelia_8_C,Toxic Cellular Modification,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Mycelia_RS/Research_Mycelia_8.Research_Mycelia_8_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_NobeliskGas_C,Gas Nobelisk Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_NobeliskGas.ResourceSink_NobeliskGas_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_4_C,Cluster Nobelisk,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_4.Research_Sulfur_4_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_NobeliskCluster_C,Cluster Nobelisk Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_NobeliskCluster.ResourceSink_NobeliskCluster_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Mycelia_5_C,Vitamin Inhaler,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Mycelia_RS/Research_Mycelia_5.Research_Mycelia_5_C,docs_a81d250e96aa,local_game_docs_en_us
Research_AOrgans_2_C,Protein Inhaler,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_AOrgans_2.Research_AOrgans_2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Nutrients_2_C,Bacon Agaric,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Nutrients_RS/Research_Nutrients_2.Research_Nutrients_2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Nutrients_4_C,Nutritional Inhaler,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Nutrients_RS/Research_Nutrients_4.Research_Nutrients_4_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_HealthPack_C,Health Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_HealthPack.ResourceSink_HealthPack_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_GasFilters_C,Gas Filters,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_GasFilters.ResourceSink_GasFilters_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_3_1_C,The Nobelisk Detonator,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_3_1.Research_Sulfur_3_1_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Explosives_C,Nobelisk Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_Explosives.ResourceSink_Explosives_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_CoffeeCup_C,FICSIT™ Coffee Cup,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_CoffeeCup.ResourceSink_CoffeeCup_C,docs_a81d250e96aa,local_game_docs_en_us
Research_ACarapace_2_C,The Rebar Gun,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_ACarapace_2.Research_ACarapace_2_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_AmmoPack_C,Iron Rebar Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_AmmoPack.ResourceSink_AmmoPack_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_4_1_C,The Rifle,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_4_1.Research_Sulfur_4_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_4_2_1_C,Discontinued - Rifle Cartridges,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_4_2_1.Research_Sulfur_4_2_1_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_AdvancedAmmoPack_C,Rifle Ammo Pack,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Equipment/ResourceSink_AdvancedAmmoPack.ResourceSink_AdvancedAmmoPack_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_XMassTree_T4_C,,EST_Custom,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Events/Christmas/Buildings/TreeDecor/Schematic_XMassTree_T4.Schematic_XMassTree_T4_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_5_C,Giant FICSMAS Tree: Upgrade 4,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_5.Research_XMas_5_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_XMassTree_T3_C,,EST_Custom,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Events/Christmas/Buildings/TreeDecor/Schematic_XMassTree_T3.Schematic_XMassTree_T3_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_4_C,Giant FICSMAS Tree: Upgrade 3,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_4.Research_XMas_4_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_4-2_C,Snowfight!,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_4-2.Research_XMas_4-2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_4-1_C,FICSMAS Decoration,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_4-1.Research_XMas_4-1_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_XMassTree_T2_C,,EST_Custom,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Events/Christmas/Buildings/TreeDecor/Schematic_XMassTree_T2.Schematic_XMassTree_T2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_3_C,Giant FICSMAS Tree: Upgrade 2,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_3.Research_XMas_3_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_3-2_C,It's Snowing!,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_3-2.Research_XMas_3-2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_3-1_C,FICSMAS Lights,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_3-1.Research_XMas_3-1_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_XMassTree_T1_C,,EST_Custom,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Events/Christmas/Buildings/TreeDecor/Schematic_XMassTree_T1.Schematic_XMassTree_T1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_2_C,Giant FICSMAS Tree: Upgrade 1,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_2.Research_XMas_2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_2-2_C,FICSMAS Gift Tree,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_2-2.Research_XMas_2-2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_2-1_C,A Friend,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_2-1.Research_XMas_2-1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_1_C,FICSMAS Tree Base,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_1.Research_XMas_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_1-2_C,Candy Cane Decor,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_1-2.Research_XMas_1-2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_XMas_1-1_C,Candy Cane Basher,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/XMas_RS/Research_XMas_1-1.Research_XMas_1-1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_ExperimentalPower_C,Experimental Power Generation,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_ExperimentalPower.Research_Sulfur_ExperimentalPower_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_6_C,Inflated Pocket Dimension,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_6.Research_Sulfur_6_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_5_1_C,Nuclear Deterrent Development,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_5_1.Research_Sulfur_5_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_5_C,Expanded Toolbelt,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_5.Research_Sulfur_5_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_3_2_C,,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_3_2.Research_Sulfur_3_2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_2_C,Volatile Applications,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_2.Research_Sulfur_2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Quartz_PriorityMerger_C,Material Resonance Screening,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Quartz_RS/Research_Quartz_PriorityMerger.Research_Quartz_PriorityMerger_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Nutrients_1_C,Beryl Nut,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Nutrients_RS/Research_Nutrients_1.Research_Nutrients_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Nutrients_0_C,Paleberry,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Nutrients_RS/Research_Nutrients_0.Research_Nutrients_0_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Quartz_4_C,Radar Technology,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Quartz_RS/Research_Quartz_4.Research_Quartz_4_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Quartz_3_1_C,The Explorer,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Quartz_RS/Research_Quartz_3_1.Research_Quartz_3_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Quartz_3_C,Signal Systems,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Quartz_RS/Research_Quartz_3.Research_Quartz_3_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Quartz_0_C,Quartz,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Quartz_RS/Research_Quartz_0.Research_Quartz_0_C,docs_a81d250e96aa,local_game_docs_en_us
Research_PowerSlugs_5_C,Purple Power Slugs,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/PowerSlugs_RS/Research_PowerSlugs_5.Research_PowerSlugs_5_C,docs_a81d250e96aa,local_game_docs_en_us
Research_PowerSlugs_4_C,Yellow Power Slugs,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/PowerSlugs_RS/Research_PowerSlugs_4.Research_PowerSlugs_4_C,docs_a81d250e96aa,local_game_docs_en_us
Research_PowerSlugs_2_C,Overclock Production,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/PowerSlugs_RS/Research_PowerSlugs_2.Research_PowerSlugs_2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_PowerSlugs_1_C,Blue Power Slugs,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/PowerSlugs_RS/Research_PowerSlugs_1.Research_PowerSlugs_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Nutrients_3_C,Nutritional Processor,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Nutrients_RS/Research_Nutrients_3.Research_Nutrients_3_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Mycelia_GasMask_C,Gas Mask,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Mycelia_RS/Research_Mycelia_GasMask.Research_Mycelia_GasMask_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Mycelia_7_C,Expanded Toolbelt,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Mycelia_RS/Research_Mycelia_7.Research_Mycelia_7_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Mycelia_6_C,Therapeutic Inhaler,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Mycelia_RS/Research_Mycelia_6.Research_Mycelia_6_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Mycelia_4_C,Medical Properties,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Mycelia_RS/Research_Mycelia_4.Research_Mycelia_4_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Mycelia_3_C,Parachute,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Mycelia_RS/Research_Mycelia_3.Research_Mycelia_3_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Mycelia_2_1_C,Synthetic Polyester Fabric,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Mycelia_RS/Research_Mycelia_2_1.Research_Mycelia_2_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Mycelia_1_C,Mycelia,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Mycelia_RS/Research_Mycelia_1.Research_Mycelia_1_C,docs_a81d250e96aa,local_game_docs_en_us
