recipe_id,direction,item_id,item_name,amount,amount_raw,unit,game_build_id
Recipe_StorageContainerMk1_C,input,Desc_IronPlate_C,Iron Plate,10.0,10,items,docs_a81d250e96aa
Recipe_StorageContainerMk1_C,input,Desc_IronRod_C,Iron Rod,10.0,10,items,docs_a81d250e96aa
Recipe_StorageContainerMk2_C,input,Desc_SteelPipe_C,Steel Pipe,20.0,20,items,docs_a81d250e96aa
Recipe_StorageContainerMk2_C,input,Desc_SteelPlate_C,Steel Beam,20.0,20,items,docs_a81d250e96aa
Recipe_StorageHazard_C,input,Desc_IronPlate_C,Iron Plate,6.0,6,items,docs_a81d250e96aa
Recipe_StorageHazard_C,input,Desc_IronRod_C,Iron Rod,6.0,6,items,docs_a81d250e96aa
Recipe_StorageMedkit_C,input,Desc_IronPlate_C,Iron Plate,6.0,6,items,docs_a81d250e96aa
Recipe_StorageMedkit_C,input,Desc_IronRod_C,Iron Rod,6.0,6,items,docs_a81d250e96aa
Recipe_StoragePlayer_C,input,Desc_IronPlate_C,Iron Plate,6.0,6,items,docs_a81d250e96aa
Recipe_StoragePlayer_C,input,Desc_IronRod_C,Iron Rod,6.0,6,items,docs_a81d250e96aa
Recipe_StreetLight_C,input,Desc_HighSpeedWire_C,Quickwire,10.0,10,items,docs_a81d250e96aa
Recipe_StreetLight_C,input,Desc_IronRod_C,Iron Rod,4.0,4,items,docs_a81d250e96aa
Recipe_StreetLight_C,input,Desc_Wire_C,Wire,4.0,4,items,docs_a81d250e96aa
Recipe_TarpFence_C,input,Desc_IronRod_C,Iron Rod,2.0,2,items,docs_a81d250e96aa
Recipe_Tractor_C,input,Desc_IronPlateReinforced_C,Reinforced Iron Plate,10.0,10,items,docs_a81d250e96aa
Recipe_Tractor_C,input,Desc_ModularFrame_C,Modular Frame,5.0,5,items,docs_a81d250e96aa
Recipe_Tractor_C,input,Desc_Rotor_C,Rotor,5.0,5,items,docs_a81d250e96aa
Recipe_TradingPost_C,input,Desc_OreIron_C,Iron Ore,20.0,20,items,docs_a81d250e96aa
Recipe_TrainDockingStationLiquid_C,input,Desc_Cement_C,Concrete,50.0,50,items,docs_a81d250e96aa
Recipe_TrainDockingStationLiquid_C,input,Desc_Motor_C,Motor,5.0,5,items,docs_a81d250e96aa
Recipe_TrainDockingStationLiquid_C,input,Desc_Plastic_C,Plastic,25.0,25,items,docs_a81d250e96aa
Recipe_TrainDockingStationLiquid_C,input,Desc_SteelPlateReinforced_C,Encased Industrial Beam,10.0,10,items,docs_a81d250e96aa
Recipe_TrainDockingStationLiquid_C,input,Desc_Wire_C,Wire,100.0,100,items,docs_a81d250e96aa
Recipe_TrainDockingStation_C,input,Desc_Cement_C,Concrete,50.0,50,items,docs_a81d250e96aa
Recipe_TrainDockingStation_C,input,Desc_Motor_C,Motor,5.0,5,items,docs_a81d250e96aa
Recipe_TrainDockingStation_C,input,Desc_Plastic_C,Plastic,25.0,25,items,docs_a81d250e96aa
Recipe_TrainDockingStation_C,input,Desc_SteelPlateReinforced_C,Encased Industrial Beam,10.0,10,items,docs_a81d250e96aa
Recipe_TrainDockingStation_C,input,Desc_Wire_C,Wire,100.0,100,items,docs_a81d250e96aa
Recipe_TrainPlatformEmpty_02_C,input,Desc_Cement_C,Concrete,50.0,50,items,docs_a81d250e96aa
Recipe_TrainPlatformEmpty_02_C,input,Desc_SteelPlateReinforced_C,Encased Industrial Beam,10.0,10,items,docs_a81d250e96aa
Recipe_TrainPlatformEmpty_C,input,Desc_Cement_C,Concrete,50.0,50,items,docs_a81d250e96aa
Recipe_TrainPlatformEmpty_C,input,Desc_SteelPlateReinforced_C,Encased Industrial Beam,10.0,10,items,docs_a81d250e96aa
Recipe_TrainStation_C,input,Desc_Cement_C,Concrete,50.0,50,items,docs_a81d250e96aa
Recipe_TrainStation_C,input,Desc_Plastic_C,Plastic,50.0,50,items,docs_a81d250e96aa
Recipe_TrainStation_C,input,Desc_SteelPlateReinforced_C,Encased Industrial Beam,10.0,10,items,docs_a81d250e96aa
Recipe_TrainStation_C,input,Desc_Wire_C,Wire,200.0,200,items,docs_a81d250e96aa
Recipe_TreeGiftProducer_C,input,Desc_Gift_C,FICSMAS Gift,50.0,50,items,docs_a81d250e96aa
Recipe_TreeGiftProducer_C,input,Desc_XmasBall1_C,Red FICSMAS Ornament,30.0,30,items,docs_a81d250e96aa
Recipe_TreeGiftProducer_C,input,Desc_XmasBall2_C,Blue FICSMAS Ornament,30.0,30,items,docs_a81d250e96aa
Recipe_TreeGiftProducer_C,input,Desc_XmasBranch_C,FICSMAS Tree Branch,100.0,100,items,docs_a81d250e96aa
Recipe_TruckStation_C,input,Desc_Cable_C,Cable,50.0,50,items,docs_a81d250e96aa
Recipe_TruckStation_C,input,Desc_ModularFrame_C,Modular Frame,15.0,15,items,docs_a81d250e96aa
Recipe_TruckStation_C,input,Desc_Rotor_C,Rotor,20.0,20,items,docs_a81d250e96aa
Recipe_Truck_C,input,Desc_ModularFrame_C,Modular Frame,20.0,20,items,docs_a81d250e96aa
Recipe_Truck_C,input,Desc_Motor_C,Motor,15.0,15,items,docs_a81d250e96aa
Recipe_Truck_C,input,Desc_Rubber_C,Rubber,50.0,50,items,docs_a81d250e96aa
Recipe_Truck_C,input,Desc_SteelPlateReinforced_C,Encased Industrial Beam,20.0,20,items,docs_a81d250e96aa
Recipe_UJellyLandingPad_C,input,Desc_Cable_C,Cable,20.0,20,items,docs_a81d250e96aa
Recipe_UJellyLandingPad_C,input,Desc_GenericBiomass_C,Biomass,200.0,200,items,docs_a81d250e96aa
Recipe_UJellyLandingPad_C,input,Desc_Rotor_C,Rotor,2.0,2,items,docs_a81d250e96aa
Recipe_Valve_C,input,Desc_Rubber_C,Rubber,4.0,4,items,docs_a81d250e96aa
Recipe_Valve_C,input,Desc_SteelPlate_C,Steel Beam,4.0,4,items,docs_a81d250e96aa
Recipe_Walkway_Cross_C,input,Desc_IronPlate_C,Iron Plate,1.0,1,items,docs_a81d250e96aa
Recipe_Walkway_Cross_C,input,Desc_IronRod_C,Iron Rod,2.0,2,items,docs_a81d250e96aa
Recipe_Walkway_Ramp_C,input,Desc_IronPlate_C,Iron Plate,1.0,1,items,docs_a81d250e96aa
Recipe_Walkway_Ramp_C,input,Desc_IronRod_C,Iron Rod,2.0,2,items,docs_a81d250e96aa
Recipe_Walkway_Straight_C,input,Desc_IronPlate_C,Iron Plate,1.0,1,items,docs_a81d250e96aa
Recipe_Walkway_Straight_C,input,Desc_IronRod_C,Iron Rod,2.0,2,items,docs_a81d250e96aa
Recipe_Walkway_T_C,input,Desc_IronPlate_C,Iron Plate,1.0,1,items,docs_a81d250e96aa
Recipe_Walkway_T_C,input,Desc_IronRod_C,Iron Rod,2.0,2,items,docs_a81d250e96aa
Recipe_Walkway_Turn_C,input,Desc_IronPlate_C,Iron Plate,1.0,1,items,docs_a81d250e96aa
Recipe_Walkway_Turn_C,input,Desc_IronRod_C,Iron Rod,2.0,2,items,docs_a81d250e96aa
Recipe_WallSet_Steel_Angular_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_WallSet_Steel_Angular_8x8_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_8x4_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_8x4_02_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x1_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x4_ConveyorHole_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x4_ConveyorHole_02_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x4_ConveyorHole_03_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x4_Corner_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x4_Corner_2_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x4_Window_01_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x4_Window_02_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x4_Window_03_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x4_Window_04_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x8_Corner_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_8x8_Corner_2_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_Angular_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_Angular_8x8_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_CDoor_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_FlipTris_8x1_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_FlipTris_8x2_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_FlipTris_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_FlipTris_8x8_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_Gate_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_SDoor_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_Tris_8x1_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_Tris_8x2_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_Tris_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Concrete_Tris_8x8_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Conveyor_8x4_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Conveyor_8x4_01_Steel_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Conveyor_8x4_02_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Conveyor_8x4_02_Steel_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Conveyor_8x4_03_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Conveyor_8x4_03_Steel_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Conveyor_8x4_04_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Wall_Conveyor_8x4_04_C,input,Desc_IronPlate_C,Iron Plate,3.0,3,items,docs_a81d250e96aa
Recipe_Wall_Conveyor_8x4_04_Steel_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Wall_Conveyor_8x4_04_Steel_C,input,Desc_IronPlate_C,Iron Plate,3.0,3,items,docs_a81d250e96aa
Recipe_Wall_Door_8x4_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Door_8x4_01_Steel_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Door_8x4_03_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Door_8x4_03_Steel_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Frame_01_C,input,Desc_SteelPlate_C,Steel Beam,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Gate_8x4_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_8x1_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_8x4_Corner_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_8x4_Corner_02_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_8x8_Corner_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_8x8_Corner_02_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_Angular_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_Angular_8x8_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_FlipTris_8x1_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_FlipTris_8x2_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_FlipTris_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_FlipTris_8x8_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_Tris_8x1_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_Tris_8x2_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_Tris_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Orange_Tris_8x8_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Steel_8x4_Corner_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Steel_8x4_Corner_2_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Steel_8x8_Corner_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Steel_8x8_Corner_2_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_8x4_01_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_8x4_02_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_8x4_03_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_8x4_04_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_8x4_05_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_8x4_05_C,input,Desc_SteelPlate_C,Steel Beam,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_8x4_06_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_8x4_06_C,input,Desc_SteelPlate_C,Steel Beam,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_8x4_07_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_8x4_07_C,input,Desc_SteelPlate_C,Steel Beam,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_Thin_8x4_01_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_Thin_8x4_01_C,input,Desc_SteelPlate_C,Steel Beam,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_Thin_8x4_02_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_Wall_Window_Thin_8x4_02_C,input,Desc_SteelPlate_C,Steel Beam,2.0,2,items,docs_a81d250e96aa
Recipe_WaterPump_C,input,Desc_CopperSheet_C,Copper Sheet,20.0,20,items,docs_a81d250e96aa
Recipe_WaterPump_C,input,Desc_IronPlateReinforced_C,Reinforced Iron Plate,10.0,10,items,docs_a81d250e96aa
Recipe_WaterPump_C,input,Desc_Rotor_C,Rotor,10.0,10,items,docs_a81d250e96aa
Recipe_WorkBench_C,input,Desc_IronPlate_C,Iron Plate,3.0,3,items,docs_a81d250e96aa
Recipe_WorkBench_C,input,Desc_IronRod_C,Iron Rod,3.0,3,items,docs_a81d250e96aa
Recipe_Workshop_C,input,Desc_IronPlate_C,Iron Plate,6.0,6,items,docs_a81d250e96aa
Recipe_Workshop_C,input,Desc_IronRod_C,Iron Rod,4.0,4,items,docs_a81d250e96aa
Recipe_WreathDecor_C,input,Desc_XmasBow_C,FICSMAS Bow,1.0,1,items,docs_a81d250e96aa
Recipe_WreathDecor_C,input,Desc_XmasWreath_C,FICSMAS Wreath,1.0,1,items,docs_a81d250e96aa
Recipe_XMassTree_C,input,Desc_Cement_C,Concrete,500.0,500,items,docs_a81d250e96aa
Recipe_XMassTree_C,input,Desc_IronPlateReinforced_C,Reinforced Iron Plate,50.0,50,items,docs_a81d250e96aa
Recipe_XMassTree_C,input,Desc_XmasBranch_C,FICSMAS Tree Branch,100.0,100,items,docs_a81d250e96aa
Recipe_xmassLights_C,input,Desc_Cable_C,Cable,1.0,1,items,docs_a81d250e96aa
Recipe_xmassLights_C,input,Desc_XmasBallCluster_C,FICSMAS Ornament Bundle,1.0,1,items,docs_a81d250e96aa
