poi_id,poi_type,source_object_id,source_cell,source_category,source_class,east_m,north_m,elevation_m,source_game_build,source_sha256
poi_502094_1444,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_30,6KX3W8KN4777PL5AIQYN62PXP,power_slug_yellow,BP_Crystal_mk2_C,1425.65,1358.39,140.01,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1445,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0815B01_1988173986,6KX3W8KN4777PL5AIQYN62PXP,power_slug_yellow,BP_Crystal_mk2_C,1335.53,1422.6,84.75,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1446,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0D25B01_1831343223,6KX3W8KN4777PL5AIQYN62PXP,power_slug_yellow,BP_Crystal_mk2_C,1392.46,1462.26,156.97,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1447,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk229,6LM457N0FPZ2S25SLLGCLDSPT,power_slug_yellow,BP_Crystal_mk2_C,2208.47,-657.112,-11.929,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1448,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0AE7301_1236769225,6OH3OUDS6PFXXMI3RUKALLYJN,power_slug_yellow,BP_Crystal_mk2_C,1996.23,237.49,124.29,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1449,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_UAID_40B076DF2F79FD6301_1735716241,6PBVSQLWKLS65A7UFGKPRZWMC,power_slug_yellow,BP_Crystal_mk2_C,-304.616,2565.008,-1.062,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1450,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0E87A01_1547094844,6PQ7314XUVCWR8O04N45EBK4X,power_slug_yellow,BP_Crystal_mk2_C,762.89,-413.02,195.81,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1451,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk213_87,6RVU2BO0US5OEEF6Y4821XLPS,power_slug_yellow,BP_Crystal_mk2_C,-999.92,-264.483,214.355,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1452,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_14,6T50M87WGH05FVSSOYHHCI2WT,power_slug_yellow,BP_Crystal_mk2_C,253.661,1702.065,28.132,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1453,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk59,6T50M87WGH05FVSSOYHHCI2WT,power_slug_yellow,BP_Crystal_mk2_C,176.638,1549.463,122.639,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1454,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk60_UAID_40B076DF2F794D6401_1849768319,6T50M87WGH05FVSSOYHHCI2WT,power_slug_yellow,BP_Crystal_mk2_C,191.703,1708.474,45.313,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1455,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk60_UAID_40B076DF2F79F35F01_1959731276,6T50M87WGH05FVSSOYHHCI2WT,power_slug_yellow,BP_Crystal_mk2_C,193.766,1637.732,142.607,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1456,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F063A401_1791316779,6TN87CLPBC24QBX6SQZBUOQ06,power_slug_yellow,BP_Crystal_mk2_C,-1635.52,-1347.66,127.93,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1457,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk23_24,6VG06HS27LTCQ0FW1E59SFPG8,power_slug_yellow,BP_Crystal_mk2_C,-48.384,253.533,194.361,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1458,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk26,6VPS1394N4OBPTWLU7LTJSPQ2,power_slug_yellow,BP_Crystal_mk2_C,-182.064,1167.449,90.197,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1459,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk20_11,6VYGPAIW7YS68RYXRQ2DMCL9Z,power_slug_yellow,BP_Crystal_mk2_C,1639.8,2061.76,207.55,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1460,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0855B01_1254483667,6VYGPAIW7YS68RYXRQ2DMCL9Z,power_slug_yellow,BP_Crystal_mk2_C,1612.92,2134.05,20.17,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1461,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk21_3,6ZHS3BL31F3K2BQNUYDXFMZDH,power_slug_yellow,BP_Crystal_mk2_C,-2647.447,-740.824,-9.104,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1462,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk9_14,7350GF2H0RJTV1JNVAOSS3704,power_slug_yellow,BP_Crystal_mk2_C,1819.35,2536.45,142.35,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1463,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_31,74YY17GA236340LEPB7A0RCJ8,power_slug_yellow,BP_Crystal_mk2_C,1988.29,1632.07,272.78,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1464,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0E85F01_1340931312,75I76FMJSKATNK99L8G2QI9BF,power_slug_yellow,BP_Crystal_mk2_C,1946.1,1949.75,262.5,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1465,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk213_52,76SX5YECCXCBHHVRPN8K5M9AH,power_slug_yellow,BP_Crystal_mk2_C,1624.426,596.505,103.62,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1466,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk23_25,78LIX115PUIWUPGZJX0KA4SBG,power_slug_yellow,BP_Crystal_mk2_C,-551.934,-231.464,217.057,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1467,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_10,7C25HL90O7SE80GWY5RRVUQMW,power_slug_yellow,BP_Crystal_mk2_C,415.655,687.612,94.505,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1468,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_34,7D7OQT7C59XPI9USE4REHDKWD,power_slug_yellow,BP_Crystal_mk2_C,1200.3,1427.4,184.9,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1469,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0795B01_1357525561,7D7OQT7C59XPI9USE4REHDKWD,power_slug_yellow,BP_Crystal_mk2_C,1246.96,1471.64,75.21,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1470,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk25_5,7E6CNWWM0QHJHQZ5JZEHFNI41,power_slug_yellow,BP_Crystal_mk2_C,2972.312,2891.181,16.152,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1471,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk53_UAID_40B076DF2F79105301_1728144638,7E6ZXF8PZ1T7OBGD2TC0SGYCP,power_slug_yellow,BP_Crystal_mk2_C,-512.606,2503.27,33.41,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1472,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk21_1,7ECHWL6WKQE8EBWVDWYDXWMSP,power_slug_yellow,BP_Crystal_mk2_C,3739.484,2419.973,41.059,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1473,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk26_26,7HQ6ZKDEPDYF6WCFQ02KKTF9U,power_slug_yellow,BP_Crystal_mk2_C,1004.07,11.802,106.281,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1474,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk26_27,7HQ6ZKDEPDYF6WCFQ02KKTF9U,power_slug_yellow,BP_Crystal_mk2_C,973.415,90.326,126.072,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1475,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk214_18,7ITPAXKLKDQL1MV5KZOON9MKA,power_slug_yellow,BP_Crystal_mk2_C,80.234,-163.066,233.357,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1476,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk22_8,7J3WGU1S94D8JCWCOKXE7KBOY,power_slug_yellow,BP_Crystal_mk2_C,1750.106,-1616.69,131.009,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1477,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk21_22,7JRKVZWV0QPT5VXMRN8QD06DI,power_slug_yellow,BP_Crystal_mk2_C,259.952,472.468,186.689,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1478,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk21_5,7LEG1LSOCK9EMOZ6R60ZT8EE9,power_slug_yellow,BP_Crystal_mk2_C,-2486.844,1683.649,50.78,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1479,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk24_30,7M2N6R92SDHZC4M6ZR0L37AZB,power_slug_yellow,BP_Crystal_mk2_C,1478.065,-865.627,176.882,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1480,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0AA5201_1255154679,7R2UDSS1Y1UI480ZZNICLGL6B,power_slug_yellow,BP_Crystal_mk2_C,1932.82,1893.05,246.04,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1481,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0AA5201_1338657684,7R2UDSS1Y1UI480ZZNICLGL6B,power_slug_yellow,BP_Crystal_mk2_C,1925.38,1871.76,261.34,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1482,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk28_6,7R9ZQBR1XDJ9QUW5577MHIPFS,power_slug_yellow,BP_Crystal_mk2_C,-1221.399,-987.825,71.654,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1483,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0795B01_2008124563,7TYHGRSR5RC6UM6H8SQSJP5RS,power_slug_yellow,BP_Crystal_mk2_C,1077.82,1613.84,41.22,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1484,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0D45B01_1937028581,7TYHGRSR5RC6UM6H8SQSJP5RS,power_slug_yellow,BP_Crystal_mk2_C,1110.32,1660.69,93.45,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1485,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk82,7TYHGRSR5RC6UM6H8SQSJP5RS,power_slug_yellow,BP_Crystal_mk2_C,984.806,1580.49,78.122,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1486,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_29,7VFRGT5X5XQCY4997VFIO71UK,power_slug_yellow,BP_Crystal_mk2_C,1902.271,571.431,80.16,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1487,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk29_22,7W9UDNX3KCC84L5VX4O792S6Q,power_slug_yellow,BP_Crystal_mk2_C,2832.105,765.339,73.127,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1488,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0575301_1826590140,81JRN8EL56I1O9V4NB4Y7359I,power_slug_yellow,BP_Crystal_mk2_C,1679.21,2641.1,39.51,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1489,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk29_15,823XRZORVFGOQVHQCDXISRIZI,power_slug_yellow,BP_Crystal_mk2_C,1418.305,-1901.453,-57.927,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1490,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_6,83G90FWV7FU6QMZ97XL34NV10,power_slug_yellow,BP_Crystal_mk2_C,-1765.082,697.152,11.015,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1491,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk50,872IFPRNU7001D9S5IPJQXBZU,power_slug_yellow,BP_Crystal_mk2_C,-455.298,1777.783,93.885,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1492,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk210_1,875H5TT0JWN6YR85XE2XYDHXA,power_slug_yellow,BP_Crystal_mk2_C,-897.931,-190.217,209.846,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1493,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_36,87MCMO2MOYGCY76U58NG9QTRF,power_slug_yellow,BP_Crystal_mk2_C,2805.054,-1054.88,-1.347,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1494,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk45_UAID_40B076DF2F79BF6101_1113212209,8CYMZLYM4T5E2AA19O6K6GH0T,power_slug_yellow,BP_Crystal_mk2_C,1006.984,1982.194,-10.71,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1495,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk210,8EH98VM2LMQSP72D81BMCXX69,power_slug_yellow,BP_Crystal_mk2_C,-540.94,-1721.478,18.325,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1496,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk27_20,8FIN8GZNGKFVW7D1HMNF3LJVD,power_slug_yellow,BP_Crystal_mk2_C,2385.378,2795.236,27.867,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1497,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_23,8H8FE6U0Z98VIWI6K9ZABMR2G,power_slug_yellow,BP_Crystal_mk2_C,1923.138,-257.28,-14.512,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1498,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0E57A01_1590485297,8H8FE6U0Z98VIWI6K9ZABMR2G,power_slug_yellow,BP_Crystal_mk2_C,1806.96,-144.61,185.96,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1499,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0F77A01_1321147532,8H8FE6U0Z98VIWI6K9ZABMR2G,power_slug_yellow,BP_Crystal_mk2_C,1804.44,-267.4,20.49,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1500,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F79CB6201_1211861396,8HUPNBHBEVTTJ243KMRT34H79,power_slug_yellow,BP_Crystal_mk2_C,-208.839,2183.214,-12.052,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1501,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk21_8,8I54SY36H3X03L00CIAIBLOK2,power_slug_yellow,BP_Crystal_mk2_C,2442.65,2152.838,54.735,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1502,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0397B01_1952176084,8J2GQN49KF46TFD2R75NX4ZG0,power_slug_yellow,BP_Crystal_mk2_C,1431.92,-75.31,174.35,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1503,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk21_12,8LYWIQ30CZMFD5Y8PRQULM6DM,power_slug_yellow,BP_Crystal_mk2_C,3248.938,326.727,5.567,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1504,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_12,8LYWIQ30CZMFD5Y8PRQULM6DM,power_slug_yellow,BP_Crystal_mk2_C,3280.782,394.461,60.011,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1505,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk29_1,8N2VMA5OF6AFNVOK7EXFVL8AM,power_slug_yellow,BP_Crystal_mk2_C,-171.593,-890.115,208.887,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1506,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_C_72,8NEQHW2ZVLZTEB9ZO78BQBK89,power_slug_yellow,BP_Crystal_mk2_C,2100.46,-1345.83,-0.81,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1507,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0AE5D01_1615859992,8NEQHW2ZVLZTEB9ZO78BQBK89,power_slug_yellow,BP_Crystal_mk2_C,1965.66,-1531.28,86.69,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1508,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk70_3,8PJWGHVFAG5DDBOT32JJDF66R,power_slug_yellow,BP_Crystal_mk2_C,2153.8,2133.9,146.6,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1509,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk212_25,8V2S7IJRF1X66U2PPNU3LQ6H5,power_slug_yellow,BP_Crystal_mk2_C,2687.544,2638.213,42.301,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1510,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk230,8V2S7IJRF1X66U2PPNU3LQ6H5,power_slug_yellow,BP_Crystal_mk2_C,2716.753,2674.063,122.226,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1511,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk28_21,8V2S7IJRF1X66U2PPNU3LQ6H5,power_slug_yellow,BP_Crystal_mk2_C,2639.008,2701.605,67.23,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1512,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk222_6,8XH3IUJQKSLT018FWIW7QPUIR,power_slug_yellow,BP_Crystal_mk2_C,2261.647,-124.139,-16.55,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1513,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_40,8Z3WQ3R9YJEN573SFVF28IKKT,power_slug_yellow,BP_Crystal_mk2_C,2136.764,-1000.094,-5.875,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1514,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk22_0,95SBXXGTKE4FGDHZLC1T858DF,power_slug_yellow,BP_Crystal_mk2_C,-1743.299,-1808.241,62.871,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1515,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F0F77A01_2016858540,9A1DJC9NFO49Q45LHQU1RKE1D,power_slug_yellow,BP_Crystal_mk2_C,2065.43,430.3,152.64,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1516,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk28_14,9A50O30DW1N4OMG4JBVKR8OUN,power_slug_yellow,BP_Crystal_mk2_C,1182.709,-1847.145,-27.999,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1517,power_slug_yellow,Persistent_Level:PersistentLevel.BP_Crystal_mk213,9A559UZQCLMBH0WVQU22ETSCY,power_slug_yellow,BP_Crystal_mk2_C,-1436.549,-1455.137,43.749,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
