socket_id,source_object_id,source_class,source_kind,east_m,north_m,elevation_m,core_socket_id,source_game_build,source_sha256
BP_ResourceNode430,Persistent_Level:PersistentLevel.BP_ResourceNode430,BP_ResourceNode_C,resource_node,591.133945,715.016328,105.680195,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode431,Persistent_Level:PersistentLevel.BP_ResourceNode431,BP_ResourceNode_C,resource_node,645.763398,713.869453,106.411289,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode435_26,Persistent_Level:PersistentLevel.BP_ResourceNode435_26,BP_ResourceNode_C,resource_node,841.991406,863.935469,97.665273,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode437_30,Persistent_Level:PersistentLevel.BP_ResourceNode437_30,BP_ResourceNode_C,resource_node,835.085391,905.067891,95.907334,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode439_1,Persistent_Level:PersistentLevel.BP_ResourceNode439_1,BP_ResourceNode_C,resource_node,796.705,758.520781,120.280059,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode43_UAID_40B076DF2F7932D901_1711042113,Persistent_Level:PersistentLevel.BP_ResourceNode43_UAID_40B076DF2F7932D901_1711042113,BP_ResourceNode_C,resource_node,-466.454282,2529.470189,49.310959,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode43_UAID_40B076DF2F7936D401_1733397541,Persistent_Level:PersistentLevel.BP_ResourceNode43_UAID_40B076DF2F7936D401_1733397541,BP_ResourceNode_C,resource_node,-808.697732,324.189338,156.566979,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode43_UAID_40B076DF2F793ED901_1532454233,Persistent_Level:PersistentLevel.BP_ResourceNode43_UAID_40B076DF2F793ED901_1532454233,BP_ResourceNode_C,resource_node,1529.618781,240.543363,42.874366,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode43_UAID_40B076DF2F7941D901_1404601764,Persistent_Level:PersistentLevel.BP_ResourceNode43_UAID_40B076DF2F7941D901_1404601764,BP_ResourceNode_C,resource_node,2305.424793,336.170243,21.852993,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode440,Persistent_Level:PersistentLevel.BP_ResourceNode440,BP_ResourceNode_C,resource_node,695.520859,1003.687031,93.918877,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode441,Persistent_Level:PersistentLevel.BP_ResourceNode441,BP_ResourceNode_C,resource_node,678.783984,957.774297,93.620342,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode442,Persistent_Level:PersistentLevel.BP_ResourceNode442,BP_ResourceNode_C,resource_node,605.92707,778.908281,94.371377,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode443,Persistent_Level:PersistentLevel.BP_ResourceNode443,BP_ResourceNode_C,resource_node,-64.486567,1204.834453,103.80249,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode444_0,Persistent_Level:PersistentLevel.BP_ResourceNode444_0,BP_ResourceNode_C,resource_node,1737.024531,917.764062,10.510396,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode445,Persistent_Level:PersistentLevel.BP_ResourceNode445,BP_ResourceNode_C,resource_node,561.091641,859.701562,99.443887,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode446_1,Persistent_Level:PersistentLevel.BP_ResourceNode446_1,BP_ResourceNode_C,resource_node,1673.915,889.536016,10.497695,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode447,Persistent_Level:PersistentLevel.BP_ResourceNode447,BP_ResourceNode_C,resource_node,1762.968125,941.968359,14.191478,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode448,Persistent_Level:PersistentLevel.BP_ResourceNode448,BP_ResourceNode_C,resource_node,1728.141719,946.081953,10.42363,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode449,Persistent_Level:PersistentLevel.BP_ResourceNode449,BP_ResourceNode_C,resource_node,1362.902188,209.236113,94.252988,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode451,Persistent_Level:PersistentLevel.BP_ResourceNode451,BP_ResourceNode_C,resource_node,1280.593125,248.246055,82.637188,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode452,Persistent_Level:PersistentLevel.BP_ResourceNode452,BP_ResourceNode_C,resource_node,1226.980391,269.66293,79.989155,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode453,Persistent_Level:PersistentLevel.BP_ResourceNode453,BP_ResourceNode_C,resource_node,-448.693828,1394.796875,79.830225,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode454,Persistent_Level:PersistentLevel.BP_ResourceNode454,BP_ResourceNode_C,resource_node,-433.819258,1368.200312,80.463545,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode457,Persistent_Level:PersistentLevel.BP_ResourceNode457,BP_ResourceNode_C,resource_node,1162.360078,155.521855,140.267354,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode458,Persistent_Level:PersistentLevel.BP_ResourceNode458,BP_ResourceNode_C,resource_node,494.036523,47.438921,131.915049,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode459,Persistent_Level:PersistentLevel.BP_ResourceNode459,BP_ResourceNode_C,resource_node,525.887344,88.593027,135.934697,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode460,Persistent_Level:PersistentLevel.BP_ResourceNode460,BP_ResourceNode_C,resource_node,496.38543,-6.557576,131.496191,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode461,Persistent_Level:PersistentLevel.BP_ResourceNode461,BP_ResourceNode_C,resource_node,1282.960863,759.419979,36.683756,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode462,Persistent_Level:PersistentLevel.BP_ResourceNode462,BP_ResourceNode_C,resource_node,-376.144961,1422.504531,79.71792,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode462_UAID_40B076DF2F7902E201_1630060169,Persistent_Level:PersistentLevel.BP_ResourceNode462_UAID_40B076DF2F7902E201_1630060169,BP_ResourceNode_C,resource_node,-589.956788,2245.747598,95.736047,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode462_UAID_40B076DF2F7907E201_1624182051,Persistent_Level:PersistentLevel.BP_ResourceNode462_UAID_40B076DF2F7907E201_1624182051,BP_ResourceNode_C,resource_node,-649.627516,2011.690551,69.253538,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode462_UAID_40B076DF2F790CE201_2008279933,Persistent_Level:PersistentLevel.BP_ResourceNode462_UAID_40B076DF2F790CE201_2008279933,BP_ResourceNode_C,resource_node,-528.766881,2017.616993,67.925343,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode463,Persistent_Level:PersistentLevel.BP_ResourceNode463,BP_ResourceNode_C,resource_node,-555.549766,1294.063594,69.515869,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode464,Persistent_Level:PersistentLevel.BP_ResourceNode464,BP_ResourceNode_C,resource_node,502.597294,1571.527522,-1.440607,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode464_UAID_40B076DF2F790EE201_1850696287,Persistent_Level:PersistentLevel.BP_ResourceNode464_UAID_40B076DF2F790EE201_1850696287,BP_ResourceNode_C,resource_node,152.402536,1585.786127,-13.971209,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode464_UAID_40B076DF2F790FE201_1577140465,Persistent_Level:PersistentLevel.BP_ResourceNode464_UAID_40B076DF2F790FE201_1577140465,BP_ResourceNode_C,resource_node,667.569418,1506.769849,-11.809619,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode464_UAID_40B076DF2F7914E201_2026233335,Persistent_Level:PersistentLevel.BP_ResourceNode464_UAID_40B076DF2F7914E201_2026233335,BP_ResourceNode_C,resource_node,924.946876,1327.490604,7.006762,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode464_UAID_40B076DF2F7915E201_1334543513,Persistent_Level:PersistentLevel.BP_ResourceNode464_UAID_40B076DF2F7915E201_1334543513,BP_ResourceNode_C,resource_node,402.513855,1446.905131,3.690744,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode465,Persistent_Level:PersistentLevel.BP_ResourceNode465,BP_ResourceNode_C,resource_node,1213.223438,882.952188,136.691162,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode466,Persistent_Level:PersistentLevel.BP_ResourceNode466,BP_ResourceNode_C,resource_node,1684.965,1080.296016,15.870562,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode467,Persistent_Level:PersistentLevel.BP_ResourceNode467,BP_ResourceNode_C,resource_node,920.726016,-31.63584,160.79166,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode469,Persistent_Level:PersistentLevel.BP_ResourceNode469,BP_ResourceNode_C,resource_node,1388.053594,239.526699,94.107686,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode46_2284,Persistent_Level:PersistentLevel.BP_ResourceNode46_2284,BP_ResourceNode_C,resource_node,3435.191875,834.697188,56.18,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode474_UAID_40B076DF2F7983DF01_2128950703,Persistent_Level:PersistentLevel.BP_ResourceNode474_UAID_40B076DF2F7983DF01_2128950703,BP_ResourceNode_C,resource_node,1966.678101,139.559268,93.984812,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode474_UAID_40B076DF2F798DDF01_1645035472,Persistent_Level:PersistentLevel.BP_ResourceNode474_UAID_40B076DF2F798DDF01_1645035472,BP_ResourceNode_C,resource_node,1939.795702,54.676913,102.603108,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode474_UAID_40B076DF2F798EDF01_2134364650,Persistent_Level:PersistentLevel.BP_ResourceNode474_UAID_40B076DF2F798EDF01_2134364650,BP_ResourceNode_C,resource_node,1900.977477,172.809268,94.565152,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode476,Persistent_Level:PersistentLevel.BP_ResourceNode476,BP_ResourceNode_C,resource_node,2631.480938,-536.111641,-13.253866,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode477,Persistent_Level:PersistentLevel.BP_ResourceNode477,BP_ResourceNode_C,resource_node,2611.279688,-482.746016,-8.168045,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode479,Persistent_Level:PersistentLevel.BP_ResourceNode479,BP_ResourceNode_C,resource_node,2602.985156,-562.275273,-8.665667,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode47_3066,Persistent_Level:PersistentLevel.BP_ResourceNode47_3066,BP_ResourceNode_C,resource_node,154.598906,8.037703,146.712109,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode480,Persistent_Level:PersistentLevel.BP_ResourceNode480,BP_ResourceNode_C,resource_node,1990.071719,-891.731875,10.968029,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode481,Persistent_Level:PersistentLevel.BP_ResourceNode481,BP_ResourceNode_C,resource_node,1989.364219,-933.540547,12.386221,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode484,Persistent_Level:PersistentLevel.BP_ResourceNode484,BP_ResourceNode_C,resource_node,1687.125625,-508.391641,-0.093218,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode484_UAID_40B076DF2F79E0DF01_2091429101,Persistent_Level:PersistentLevel.BP_ResourceNode484_UAID_40B076DF2F79E0DF01_2091429101,BP_ResourceNode_C,resource_node,1801.93908,1891.994556,235.031997,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode485,Persistent_Level:PersistentLevel.BP_ResourceNode485,BP_ResourceNode_C,resource_node,-593.221328,-145.947637,239.950449,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode486,Persistent_Level:PersistentLevel.BP_ResourceNode486,BP_ResourceNode_C,resource_node,25.709895,-98.344873,240.015195,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode487,Persistent_Level:PersistentLevel.BP_ResourceNode487,BP_ResourceNode_C,resource_node,-128.145234,1046.42125,109.08915,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode487_UAID_40B076DF2F7934DF01_1597642799,Persistent_Level:PersistentLevel.BP_ResourceNode487_UAID_40B076DF2F7934DF01_1597642799,BP_ResourceNode_C,resource_node,1038.455737,948.540412,126.519108,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode488,Persistent_Level:PersistentLevel.BP_ResourceNode488,BP_ResourceNode_C,resource_node,-949.054688,-2626.775,-46.201567,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode489,Persistent_Level:PersistentLevel.BP_ResourceNode489,BP_ResourceNode_C,resource_node,-971.784219,-2642.32125,-46.256519,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode49,Persistent_Level:PersistentLevel.BP_ResourceNode49,BP_ResourceNode_C,resource_node,2655.012188,1782.059219,34.569109,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode490,Persistent_Level:PersistentLevel.BP_ResourceNode490,BP_ResourceNode_C,resource_node,-985.791562,-2658.010625,-46.349521,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode491,Persistent_Level:PersistentLevel.BP_ResourceNode491,BP_ResourceNode_C,resource_node,-912.677109,-2530.774531,-45.139238,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode492,Persistent_Level:PersistentLevel.BP_ResourceNode492,BP_ResourceNode_C,resource_node,-839.621484,-2735.76625,-62.401333,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode493,Persistent_Level:PersistentLevel.BP_ResourceNode493,BP_ResourceNode_C,resource_node,-831.336328,-2757.622188,-62.642524,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode494,Persistent_Level:PersistentLevel.BP_ResourceNode494,BP_ResourceNode_C,resource_node,-364.995586,-2438.937344,-25.02624,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode495,Persistent_Level:PersistentLevel.BP_ResourceNode495,BP_ResourceNode_C,resource_node,-350.407266,-2458.052969,-25.041111,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode496,Persistent_Level:PersistentLevel.BP_ResourceNode496,BP_ResourceNode_C,resource_node,-490.770156,-2317.0775,-38.457517,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode497_1,Persistent_Level:PersistentLevel.BP_ResourceNode497_1,BP_ResourceNode_C,resource_node,-516.445977,-2293.913906,-38.457517,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode498,Persistent_Level:PersistentLevel.BP_ResourceNode498,BP_ResourceNode_C,resource_node,4003.794062,2629.28125,34.272507,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode499,Persistent_Level:PersistentLevel.BP_ResourceNode499,BP_ResourceNode_C,resource_node,1558.675156,-2483.944062,-60.625273,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode500,Persistent_Level:PersistentLevel.BP_ResourceNode500,BP_ResourceNode_C,resource_node,1571.954844,-2418.715469,-62.011733,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode501,Persistent_Level:PersistentLevel.BP_ResourceNode501,BP_ResourceNode_C,resource_node,1538.761562,-2528.169688,-46.099644,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode502,Persistent_Level:PersistentLevel.BP_ResourceNode502,BP_ResourceNode_C,resource_node,1505.828281,-2499.237656,-51.3573,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode503,Persistent_Level:PersistentLevel.BP_ResourceNode503,BP_ResourceNode_C,resource_node,-759.7725,-1305.763359,-36.321213,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode504,Persistent_Level:PersistentLevel.BP_ResourceNode504,BP_ResourceNode_C,resource_node,-784.187109,-1291.742891,-36.488708,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode505,Persistent_Level:PersistentLevel.BP_ResourceNode505,BP_ResourceNode_C,resource_node,71.715298,-1552.317031,-120.829404,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode506,Persistent_Level:PersistentLevel.BP_ResourceNode506,BP_ResourceNode_C,resource_node,52.514121,-1571.691875,-120.828232,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode507,Persistent_Level:PersistentLevel.BP_ResourceNode507,BP_ResourceNode_C,resource_node,50.237036,-1599.514844,-120.829404,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode508,Persistent_Level:PersistentLevel.BP_ResourceNode508,BP_ResourceNode_C,resource_node,1200.845859,99.573076,104.481904,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode509,Persistent_Level:PersistentLevel.BP_ResourceNode509,BP_ResourceNode_C,resource_node,-1081.199766,-2610.591406,-48.016577,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode510,Persistent_Level:PersistentLevel.BP_ResourceNode510,BP_ResourceNode_C,resource_node,-398.897578,935.792266,3.430762,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode511,Persistent_Level:PersistentLevel.BP_ResourceNode511,BP_ResourceNode_C,resource_node,-525.874375,-2646.469062,-38.196577,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode512,Persistent_Level:PersistentLevel.BP_ResourceNode512,BP_ResourceNode_C,resource_node,-890.460781,-1532.851406,-30.196936,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode513,Persistent_Level:PersistentLevel.BP_ResourceNode513,BP_ResourceNode_C,resource_node,1526.484219,-52.270913,151.682705,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode514,Persistent_Level:PersistentLevel.BP_ResourceNode514,BP_ResourceNode_C,resource_node,1577.377344,-148.778213,153.699746,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode515,Persistent_Level:PersistentLevel.BP_ResourceNode515,BP_ResourceNode_C,resource_node,1499.367031,-46.864712,154.68126,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode516,Persistent_Level:PersistentLevel.BP_ResourceNode516,BP_ResourceNode_C,resource_node,1664.524531,-78.042637,159.340479,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode517,Persistent_Level:PersistentLevel.BP_ResourceNode517,BP_ResourceNode_C,resource_node,1249.331641,-52.261895,155.735791,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode518,Persistent_Level:PersistentLevel.BP_ResourceNode518,BP_ResourceNode_C,resource_node,1285.729297,-17.952966,155.428418,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode519,Persistent_Level:PersistentLevel.BP_ResourceNode519,BP_ResourceNode_C,resource_node,-483.754219,-1289.371328,236.136543,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode519_UAID_40B076DF2F79D3D901_1586151453,Persistent_Level:PersistentLevel.BP_ResourceNode519_UAID_40B076DF2F79D3D901_1586151453,BP_ResourceNode_C,resource_node,-1818.13769,-890.766352,170.392283,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode520,Persistent_Level:PersistentLevel.BP_ResourceNode520,BP_ResourceNode_C,resource_node,-904.743672,-672.598047,21.450469,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode521,Persistent_Level:PersistentLevel.BP_ResourceNode521,BP_ResourceNode_C,resource_node,-1078.648047,-601.905898,26.533467,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode521_UAID_40B076DF2F79C3E101_1100698081,Persistent_Level:PersistentLevel.BP_ResourceNode521_UAID_40B076DF2F79C3E101_1100698081,BP_ResourceNode_C,resource_node,-1643.809023,-648.407657,243.797932,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode521_UAID_40B076DF2F79C3E101_1735462083,Persistent_Level:PersistentLevel.BP_ResourceNode521_UAID_40B076DF2F79C3E101_1735462083,BP_ResourceNode_C,resource_node,-1672.011563,-612.977488,240.007646,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode522,Persistent_Level:PersistentLevel.BP_ResourceNode522,BP_ResourceNode_C,resource_node,-903.704219,-637.121562,21.450469,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode523_UAID_40B076DF2F7987DF01_1117795413,Persistent_Level:PersistentLevel.BP_ResourceNode523_UAID_40B076DF2F7987DF01_1117795413,BP_ResourceNode_C,resource_node,2450.431934,223.180563,88.206299,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode524_UAID_40B076DF2F798ADF01_1172524943,Persistent_Level:PersistentLevel.BP_ResourceNode524_UAID_40B076DF2F798ADF01_1172524943,BP_ResourceNode_C,resource_node,2377.246562,230.057188,87.966357,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode528,Persistent_Level:PersistentLevel.BP_ResourceNode528,BP_ResourceNode_C,resource_node,2331.415955,264.402627,89.762661,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode529,Persistent_Level:PersistentLevel.BP_ResourceNode529,BP_ResourceNode_C,resource_node,394.776484,-521.199883,236.016016,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode530,Persistent_Level:PersistentLevel.BP_ResourceNode530,BP_ResourceNode_C,resource_node,-995.866094,-2678.119375,-46.6073,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode531,Persistent_Level:PersistentLevel.BP_ResourceNode531,BP_ResourceNode_C,resource_node,-932.671094,-2541.461719,-45.097637,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode532,Persistent_Level:PersistentLevel.BP_ResourceNode532,BP_ResourceNode_C,resource_node,-940.065703,-2681.162188,-31.277263,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode533,Persistent_Level:PersistentLevel.BP_ResourceNode533,BP_ResourceNode_C,resource_node,-923.720781,-2660.818438,-31.250442,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode534,Persistent_Level:PersistentLevel.BP_ResourceNode534,BP_ResourceNode_C,resource_node,-559.514102,-2715.649062,-37.767,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode535,Persistent_Level:PersistentLevel.BP_ResourceNode535,BP_ResourceNode_C,resource_node,-650.491133,-1374.637969,84.882207,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
