source_object_id,source_cell,source_category,source_class,east_m,north_m,elevation_m,source_game_build,source_sha256
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_15,1PZDL73SVDH2253GGOKTIEQCS,power_slug_purple,BP_Crystal_mk3_C,813.004,1555.637,281.687,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk36_22,1RDHUYU7FUM60GUGIOLC631WZ,power_slug_purple,BP_Crystal_mk3_C,2013.314,907.333,109.518,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0757801_2136946500,1Y776OX69M13V97JAIWB3CVTT,power_slug_purple,BP_Crystal_mk3_C,1192.55,25.82,176.28,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0727801_1634602960,1ZLOTYTKX3AI7E0G8361TIGVA,power_slug_purple,BP_Crystal_mk3_C,1745.1,243.95,191.07,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0F87A01_1467276724,1ZLOTYTKX3AI7E0G8361TIGVA,power_slug_purple,BP_Crystal_mk3_C,1928.34,237.14,152.92,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk14_5,22R2IEH4STC4J64C1P1XHBY9M,power_slug_purple,BP_Crystal_mk3_C,1837.8,2967.05,213.9,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_4,29S18JGN4PGLN1O83AC7YOMR1,power_slug_purple,BP_Crystal_mk3_C,-2184.266,-242.001,87.547,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0F87A01_1842830725,2H6LCF0B2X9IS2TDL2WB57AWV,power_slug_purple,BP_Crystal_mk3_C,2582.81,415.8,144.58,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk34,2HB76YYKJJ4QS20T3EC3TKJ0Z,power_slug_purple,BP_Crystal_mk3_C,-925.114,-571.683,95.713,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk34_86,2HB76YYKJJ4QS20T3EC3TKJ0Z,power_slug_purple,BP_Crystal_mk3_C,-963.343,-688.581,122.707,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk38_34,2HK5LLT1BG5KSNIA7QHOR4S8G,power_slug_purple,BP_Crystal_mk3_C,405.563,-777.321,268.954,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk320,2J6VZPR2SB0VML54SDQWB1P5P,power_slug_purple,BP_Crystal_mk3_C,-308.748,-684.557,217.058,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk33_85,2J6VZPR2SB0VML54SDQWB1P5P,power_slug_purple,BP_Crystal_mk3_C,-449.252,-554.952,212.206,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0E87A01_1253298841,2LWO9WDXX80LKF4E23P6GL887,power_slug_purple,BP_Crystal_mk3_C,719.78,-192.44,204.86,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_4,2N0JR5O1899MLVHRDI6D7E4OB,power_slug_purple,BP_Crystal_mk3_C,854.203,-1252.863,89.126,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk38,2QXUUCBT4WP80MH27P730DZXI,power_slug_purple,BP_Crystal_mk3_C,-244.133,1980.564,192.706,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0145C01_1961591832,2T9OGPEYD5G0FJFNJD3AB74IS,power_slug_purple,BP_Crystal_mk3_C,1721.64,2161.79,201.99,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0895B01_1662240391,2T9OGPEYD5G0FJFNJD3AB74IS,power_slug_purple,BP_Crystal_mk3_C,1634.48,2218.93,47.46,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk13_2,2TOE2NTV2NIE70BE8YNT915HI,power_slug_purple,BP_Crystal_mk3_C,1878.25,2573.35,-17.8,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk42_8,2TOE2NTV2NIE70BE8YNT915HI,power_slug_purple,BP_Crystal_mk3_C,1803.55,2675.55,191.65,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F063A401_1570680776,2X5F7NUO7P3JNEMUEB7QTVJXL,power_slug_purple,BP_Crystal_mk3_C,-1552.21,-1261.32,152.57,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk34_31,2ZP0NU62AMIYX8Y9OBLVODLYD,power_slug_purple,BP_Crystal_mk3_C,2445.846,-272.203,-16.713,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk38_90,31BYLNFVMCCNN8D14LM28347H,power_slug_purple,BP_Crystal_mk3_C,-1091.406,-1010.106,163.078,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk34_10,34HRC8KIY60BQW0RS6AMQGFSL,power_slug_purple,BP_Crystal_mk3_C,1713.758,-1744.135,47.546,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk4_UAID_40B076DF2F79435901_1076437937,38JA2U6D4S2FBJ4FZO5UAFRV7,power_slug_purple,BP_Crystal_mk3_C,-493.576,2205.238,36.628,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0E57A01_1764014301,3AIP3ZQWAIB10GWEBRSJ0BIH3,power_slug_purple,BP_Crystal_mk3_C,1466.08,-153.83,181.61,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F079AF01_1615812377,3PDTMYAN8MBIRP89T5BFDC2MD,power_slug_purple,BP_Crystal_mk3_C,-303.34,1598.04,160.61,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_1,3QPH2QP37DJE7FL4IKZYY947L,power_slug_purple,BP_Crystal_mk3_C,-2642.901,339.525,91.521,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk37_30,3VFH0274MZYY07TD7N7K8EFZF,power_slug_purple,BP_Crystal_mk3_C,93.548,-578.852,208.954,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_29,3YD2PNWN9OR7FWGQAMKI7ZFLV,power_slug_purple,BP_Crystal_mk3_C,1671.25,1616.95,284.1,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0406001_1876322801,3YD2PNWN9OR7FWGQAMKI7ZFLV,power_slug_purple,BP_Crystal_mk3_C,1738.99,1549.7,262.77,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0DC5B01_1453235998,3YD2PNWN9OR7FWGQAMKI7ZFLV,power_slug_purple,BP_Crystal_mk3_C,1601.58,1718.97,112.45,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_6,3YPSNWXKC7X17B3N9TD0DFGLJ,power_slug_purple,BP_Crystal_mk3_C,1014.254,445.324,178.238,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk33_11,42I0D0IFNJKCZ8W35VPV4I41N,power_slug_purple,BP_Crystal_mk3_C,1004.928,913.924,53.254,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk35,46B9GAZHXZGF8DE5L562IFXO2,power_slug_purple,BP_Crystal_mk3_C,-628.773,2122.862,83.783,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk321,480500QTXQZ43TVF4H7651HK9,power_slug_purple,BP_Crystal_mk3_C,-428.886,-403.214,215.396,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk322,480500QTXQZ43TVF4H7651HK9,power_slug_purple,BP_Crystal_mk3_C,-319.06,-317.872,206.646,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk31_9,4HNX7GQP4AU1BEHYTSNAWG8W6,power_slug_purple,BP_Crystal_mk3_C,520.264,800.736,58.696,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0036301_1297164245,4L5W3OPPMIN8IKH7VGL7XJYFB,power_slug_purple,BP_Crystal_mk3_C,2383.709,-1535.71,130.635,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk325,4NZU8W6GOXZABI9LN6HFVWQAY,power_slug_purple,BP_Crystal_mk3_C,-592.246,1800.109,153.432,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_38,4U9TA1DBVMVT2L2U8CTNXDC05,power_slug_purple,BP_Crystal_mk3_C,2315.74,-1485.34,100.93,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk73_15,4U9TA1DBVMVT2L2U8CTNXDC05,power_slug_purple,BP_Crystal_mk3_C,2283.15,-1398.43,36.58,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk79_8,4U9TA1DBVMVT2L2U8CTNXDC05,power_slug_purple,BP_Crystal_mk3_C,2321.49,-1346.44,-84.15,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk76,4Z8QJ6AM5XIRUOKNWSRWWPEKG,power_slug_purple,BP_Crystal_mk3_C,1767.78,-921.14,114.1,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0EE7A01_1230590903,51RJJ5B514PFPFP2MP7CJ7WY9,power_slug_purple,BP_Crystal_mk3_C,925.55,-215.94,194.05,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk31_8,55Q36NH3ABGLRZAYIL5YECQVM,power_slug_purple,BP_Crystal_mk3_C,-1324.187,1817.834,469.421,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk311,57DZUJI0BTI1QVIDG9YS5HGLI,power_slug_purple,BP_Crystal_mk3_C,275.546,-737.085,-7.539,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk327,5CPLFSL53T8CJJYI8JOBJREDF,power_slug_purple,BP_Crystal_mk3_C,514.683,21.789,133.775,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F070A401_1749057071,5DTDVMJE226X4RC4RXBQL4DZ1,power_slug_purple,BP_Crystal_mk3_C,-1284.83,-1567.18,138.23,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_32,5FNJHCZYFIIET9A9YQL2BODM8,power_slug_purple,BP_Crystal_mk3_C,1217.15,1701.9,122.65,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F08B5B01_2043989757,5FNJHCZYFIIET9A9YQL2BODM8,power_slug_purple,BP_Crystal_mk3_C,1241.6,1561.62,118.28,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0D45B01_1873455580,5FNJHCZYFIIET9A9YQL2BODM8,power_slug_purple,BP_Crystal_mk3_C,1136.23,1590.43,92.78,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk62,5FNJHCZYFIIET9A9YQL2BODM8,power_slug_purple,BP_Crystal_mk3_C,1292.25,1674.0,107.7,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk70_0,5FNJHCZYFIIET9A9YQL2BODM8,power_slug_purple,BP_Crystal_mk3_C,1218.6,1539.25,118.95,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk32_0,5GALCML2JM22MNP7WJL7GOMPU,power_slug_purple,BP_Crystal_mk3_C,-1296.405,1240.752,-38.275,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_5,5I4JGFSW7RM0OD499CC379MIG,power_slug_purple,BP_Crystal_mk3_C,912.631,-2320.0,74.093,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_2,5LKRIO9244IS183K96LRBAEYB,power_slug_purple,BP_Crystal_mk3_C,-1983.74,105.922,38.157,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk310_92,5M0409D7G44D847WK8Q86OMQI,power_slug_purple,BP_Crystal_mk3_C,-562.551,-589.942,209.694,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk36_88,5M0409D7G44D847WK8Q86OMQI,power_slug_purple,BP_Crystal_mk3_C,-514.031,-665.214,248.77,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_40B076DF2F79DCAD01_1900669576,5MKYOS99Y5JN4ZX2XJ2QFXG5O,power_slug_purple,BP_Crystal_mk3_C,3802.02,2744.45,19.09,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F02A7C01_1360375511,5O05C784STZQ512EVELKENRS3,power_slug_purple,BP_Crystal_mk3_C,1035.76,-756.59,164.28,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk36,5RGKW57ADK7HGQS195VEIC9LQ,power_slug_purple,BP_Crystal_mk3_C,-1435.99,-1273.893,130.453,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk315,5T9RBCK8HP8IQJFILK8FI0XF2,power_slug_purple,BP_Crystal_mk3_C,-1065.982,-342.192,236.004,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk31_1,5T9RBCK8HP8IQJFILK8FI0XF2,power_slug_purple,BP_Crystal_mk3_C,-959.743,-440.106,50.918,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_28,5UAWB7QBPXMB9LX8AXJHVYASF,power_slug_purple,BP_Crystal_mk3_C,1404.132,1688.482,230.48,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0775B01_1729283204,5UAWB7QBPXMB9LX8AXJHVYASF,power_slug_purple,BP_Crystal_mk3_C,1440.26,1629.84,26.48,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk43,5UAWB7QBPXMB9LX8AXJHVYASF,power_slug_purple,BP_Crystal_mk3_C,1415.85,1685.7,114.85,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_22,5UF96OL8F0YYFCNY82DC5HAOE,power_slug_purple,BP_Crystal_mk3_C,1449.88,-1019.02,213.18,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F05D5D01_1813536763,5X4541XY3J1PI0ZDF7MDV67EC,power_slug_purple,BP_Crystal_mk3_C,2323.52,-1090.88,49.92,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_35,5X4541XY3J1PI0ZDF7MDV67EC,power_slug_purple,BP_Crystal_mk3_C,2265.686,-1060.042,-13.979,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0E85F01_1852831317,5XEHJ9D4NSXG10GSCFKJI7PFZ,power_slug_purple,BP_Crystal_mk3_C,2188.48,2550.05,333.13,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_42,61LR17L4FDQODBCBNHIZ59GSC,power_slug_purple,BP_Crystal_mk3_C,2781.615,-126.818,13.745,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk37,62OWD1MCVA5QQRQP2066BVTDR,power_slug_purple,BP_Crystal_mk3_C,-364.164,2552.087,46.868,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk4,62OWD1MCVA5QQRQP2066BVTDR,power_slug_purple,BP_Crystal_mk3_C,-506.856,2389.07,38.71,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_46,65TWDXCAJQT8ULQ0K3W90PF5K,power_slug_purple,BP_Crystal_mk3_C,2108.35,2909.25,228.85,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0AC5201_1755460045,65TWDXCAJQT8ULQ0K3W90PF5K,power_slug_purple,BP_Crystal_mk3_C,2054.34,2854.92,96.64,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_37,6CWB96QBCFR7EBIDKUVPGWJDY,power_slug_purple,BP_Crystal_mk3_C,2289.65,-1297.95,169.0,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0585D01_1891820856,6CWB96QBCFR7EBIDKUVPGWJDY,power_slug_purple,BP_Crystal_mk3_C,2319.5,-1252.98,69.84,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F06A5C01_1458580968,6CWB96QBCFR7EBIDKUVPGWJDY,power_slug_purple,BP_Crystal_mk3_C,2230.85,-1149.51,31.32,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F06B5C01_1971558160,6CWB96QBCFR7EBIDKUVPGWJDY,power_slug_purple,BP_Crystal_mk3_C,2345.37,-1172.63,117.07,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk3_C_UAID_04421A9713F0835B01_1215726345,6D46LIVRKWD126AG6KZY6CWS0,power_slug_purple,BP_Crystal_mk3_C,1424.77,1886.88,73.45,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Crystal_mk35_0,6ES6VR80IU4BHJEYSGO6HMEN0,power_slug_purple,BP_Crystal_mk3_C,-487.74,-1312.193,240.375,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
